name,gender
"Leong, Wai Kay",M
"Leontiadis, Ilias",M
"Leontiadis, Nektarios",M
"Lepers, Baptiste",M
"Lerch, Johannes",M
"Lerman, Kristina",F
"Lerner, Ada",F
"Lerner, Alberto",M
"Lerner, Sorin",M
"Leroy, Xavier",M
"Leskes, Boaz",M
"Leskovec, Jure",M
"Lesniewski-Lass, Chris",M
"Lesokhin, Ilya",M
"Lestourgeon, Clint",M
"Letsios, Dimitris",M
"Lettieri, Giuseppe",M
"Leung, Derek",M
"Leung, Vitus J.",M
"Leuschner, Linda",F
"Lev, Yossi",M
"Levandoski, Justin",M
"Levchenko, Kirill",M
"Levendovszky, Tihamer",M
"Levenhagen, Michael",M
"Lever, Charles",M
"Lever, Chaz",M
"Levi, Gabriel",F
"Levin, Dave",M
"Levine, Brian N.",M
"Levis, Philip",M
"Levitt, James",M
"Levy, Amit",M
"Lezzi, Daniele",M
"Lhoták, Ondřej",M
"Li, Ang",M
"Li, Baochun",M
"Li, Bin",M
"Li, Bo",M
"Li, Bojie",M
"Li, Changzhi",M
"Li, Chao",F
"Li, Chen",M
"Li, Cheng",M
"Li, Cheng-Te",M
"Li, Cheng1",F
"Li, Cheng2",M
"Li, Chengkai",M
"Li, Chenliang",M
"Li, Conglong",M
"Li, Dong",M
"Li, Dongsheng",M
"Li, Dongwei",M
"Li, Fangfan",M
"Li, Feifei",M
"Li, Fengan",M
"Li, Frank",M
"Li, Fuliang",M
"Li, Guangpu",M
"Li, Guanpeng",M
"Li, Guo",M
"Li, Guoliang",M
"Li, Hai",F
"Li, Hang",M
"Li, Hongbo",M
"Li, Hongda",M
"Li, Huaicheng",M
"Li, Huayu",F
"Li, Hui",M
"Li, Huiba",M
"Li, Jason",M
"Li, Jerry",M
"Li, Ji",M
"Li, Jiajia",F
"Li, Jiajun",M
"Li, Jialin",M
"Li, Jian",M
"Li, Jianbo",M
"Li, Jiang",M
"Li, Jianping",M
"Li, Jianxin",M
"Li, Jiaxin",M
"Li, Jie",M
"Li, Jin",M
"Li, Jinfeng",M
"Li, Jing",M
"Li, Jinming",M
"Li, Jinyang1",M
"Li, Jinyang2",F
"Li, Jiuyong",M
"Li, Juanru",M
"Li, Junnan",M
"Li, Justin D.",M
"Li, Kai",M
"Li, Kaiwei",M
"Li, Kang",M
"Li, Kedan",M
"Li, Lei",M
"Li, Leisheng",M
"Li, Li Erran",M
"Li, Li",M
"Li, Liangda",M
"Li, Liangyue",M
"Li, Ling",F
"Li, Lingda",F
"Li, Mao-Lin",M
"Li, Min",F
"Li, Mingda",M
"Li, Mingshu",M
"Li, Mingzhe",M
"Li, Minming",M
"Li, Mo",M
"Li, Na",F
"Li, Ninghui",M
"Li, Peipei",F
"Li, Pengcheng",M
"Li, Piji",M
"Li, Ping",M
"Li, Qi",M
"Li, Richard",M
"Li, Rose",F
"Li, Rui",M
"Li, Runhui",M
"Li, Shaomeng",M
"Li, Sheng",M
"Li, Shigang",M
"Li, Shih-Wei",M
"Li, Shuai",M
"Li, ShuangChen",M
"Li, Shuangchen",M
"Li, Sihuan",M
"Li, Siyang",F
"Li, Song",M
"Li, Tao",M
"Li, Tongxin",M
"Li, Wei",M
"Li, Weichao",M
"Li, Weigang",M
"Li, X. Sherry",F
"Li, Xi",M
"Li, Xiang",F
"Li, Xiangqi",F
"Li, Xiangyang",M
"Li, Xiaoli",M
"Li, Xiaopeng",M
"Li, Xiaosheng",M
"Li, Xiaowei",M
"Li, Xiaoye Sherry",F
"Li, Xiaoyu",F
"Li, Xiaozhou",M
"Li, Xin",M
"Li, Xiuhong",M
"Li, Xu",M
"Li, Xueqi",M
"Li, Xueqing",M
"Li, Yaliang",M
"Li, Yan",M
"Li, Yanen",M
"Li, Yang",M
"Li, Yanhua",M
"Li, Yi",M
"Li, Yin",M
"Li, Yinan",M
"Li, Yiwen",M
"Li, Yong",M
"Li, Yong2",M
"Li, Yongkun",M
"Li, Youhuizi",F
"Li, Youjie",M
"Li, Yuanjie",M
"Li, Yuchen",M
"Li, Yue",F
"Li, Yunbo",M
"Li, Yunchun",M
"Li, Zengxiang",M
"Li, Zhaoshi",M
"Li, Zhe",M
"Li, Zhenguo",M
"Li, Zhenhua",M
"Li, Zhenhua1",F
"Li, Zhenhua2",M
"Li, Zhenhui",F
"Li, Zhichun",M
"Li, Zhijun",M
"Li, Zhongmin",M
"Li, Zhou",M
"Li, Zhoujun",M
"Li, Zongpeng",M
"Lian, Defu",M
"Lian, Wilson",M
"Lian, Xiang",M
"Liang, Bin",M
"Liang, Chuen",M
"Liang, Hao",M
"Liang, Jiye",M
"Liang, Percy",M
"Liang, Qianlin",M
"Liang, Qingkai",M
"Liang, Shangsong",M
"Liang, Xiaodan",F
"Liang, Xiaoyao",M
"Liang, Xin",M
"Liang, Xueping",F
"Liang, Yun",M
"Liang, Zhenkai",M
"Liao, Chunhua",M
"Liao, Minli Julie",F
"Liao, Siyu",M
"Liao, Wei-Keng",M
"Liao, Xiaojing",F
"Liaw, Christopher",M
"Liaw, Richard",M
"Liberty, Edo",M
"Libkin, Leonid",M
"Liblit, Ben",M
"Lichtblau, Franziska",F
"Lichter, Tamar",F
"Liddel, Chuck",M
"Lie, David",M
"Liebchen, Christopher",M
"Lifflander, Jonathan",M
"Lifshits, Pavel",M
"Likamwa, Robert",M
"Lilja, David J.",M
"Lilja, David",M
"Lim, Ee-Peng",M
"Lim, Hyeontaek",M
"Lim, Jaemin",M
"Lim, Jin Tack",M
"Lim, K. Hyun",M
"Lim, Kwan Hui",M
"Lim, Robert",M
"Lim, Seung-Hwan",M
"Lim, Yeon-Sup",M
"Lin, Calvin",M
"Lin, Chih-Jen",M
"Lin, Chunbin",M
"Lin, Felix Xiaozhu",M
"Lin, Feng",M
"Lin, Haibin",M
"Lin, Heng",M
"Lin, Hsuan-Tien",M
"Lin, James",M
"Lin, Jessica",F
"Lin, Jiexi",M
"Lin, Jimmy",M
"Lin, Pei-Hung",M
"Lin, Shih-Chieh",M
"Lin, Victor",M
"Lin, Xue",F
"Lin, Xuemin",M
"Lin, Ying-Chen",
"Lin, Youzuo",M
"Lin, Zhiqiang",M
"Lind, Joshua",M
"Lindell, Yehuda",M
"Lindemann, Christoph",M
"Lindenstruth, Volker",M
"Lindorfer, Martina",F
"Lindstrom, Peter",M
"Lines, Jason",M
"Linford, John",M
"Lioma, Christina",F
"Lion, David",M
"Lipasti, Mikko H.",M
"Lis, Mieszko",M
"Liskiewicz, Maciej",M
"Liss, Liran",M
"Litoiu, Marin",M
"Littley, Cody",M
"Litz, Heiner",M
"Liu, Bang",M
"Liu, Bangtian",M
"Liu, Baojun",M
"Liu, Bin",M
"Liu, Bing",M
"Liu, Chang1",M
"Liu, Chang2",F
"Liu, Changfeng",M
"Liu, Chengfei",M
"Liu, Chenghao",M
"Liu, Chengsi",NA
"Liu, Chuanren",M
"Liu, Chunyi",F
"Liu, Daiping",M
"Liu, Fang",M
"Liu, Fangfang",F
"Liu, Fangming",M
"Liu, Feilong",M
"Liu, Gang",M
"Liu, Guang",M
"Liu, Guannan",M
"Liu, Guodong",M
"Liu, Guoxin",M
"Liu, Hang",M
"Liu, Haopeng",M
"Liu, Hengchang",M
"Liu, Hongqiang Harry",M
"Liu, Hongyu",M
"Liu, Hongyuan",F
"Liu, Hua",F
"Liu, Huan",M
"Liu, Hui",M
"Liu, Jason",M
"Liu, Jialin",M
"Liu, Jian",M
"Liu, Jian1",M
"Liu, Jian2",M
"Liu, Jianqiao",M
"Liu, Jianxun",M
"Liu, Jiaqi",M
"Liu, Jiawen",F
"Liu, Jienan",M
"Liu, Jingjing",F
"Liu, Jingzhou",M
"Liu, Jiwei",M
"Liu, Jun",M
"Liu, Junming",M
"Liu, Ke",M
"Liu, Kebin",M
"Liu, Lei",M
"Liu, Leibo",M
"Liu, Ling",F
"Liu, Liyuan",M
"Liu, Lun",F
"Liu, Ming",M
"Liu, Mingyan",F
"Liu, Ning",M
"Liu, Pangfeng",M
"Liu, Peng",M
"Liu, Qi",M
"Liu, Qiang",M
"Liu, Qin",M
"Liu, Qing Gary",M
"Liu, Qingrui",M
"Liu, Rui1",M
"Liu, Rui2",M
"Liu, Rui3",M
"Liu, Shaoli",M
"Liu, Shen",M
"Liu, Shengyun",M
"Liu, Shijun",M
"Liu, Sihang",M
"Liu, Tie-Yan",M
"Liu, Tongping",M
"Liu, Weidong",M
"Liu, Weifeng",M
"Liu, Weiguo",M
"Liu, Xianhua",M
"Liu, Xiaohui",M
"Liu, Xiaozhong",M
"Liu, Xing",M
"Liu, Xinyue",M
"Liu, Xu",M
"Liu, Xuanzhe",M
"Liu, Xue",M
"Liu, Xumin",F
"Liu, Xunyun",M
"Liu, Yanchi",M
"Liu, Yang",M
"Liu, Yannan",NA
"Liu, Yao",F
"Liu, Yiqun",M
"Liu, Yong",M
"Liu, Yongchao",M
"Liu, Yongpan",M
"Liu, Yu David",M
"Liu, Yu-Ping",M
"Liu, Yuanlai",M
"Liu, Yunhao",M
"Liu, Yunxin",M
"Liu, Yutao",M
"Liu, Zemin",M
"Liu, Zhen Hua",M
"Liu, Zhengchun",M
"Liu, Zhiyong",M
"Liu, Zhiyu",M
"Liu, Zhiyuan",M
"Liu, Zhuyuan",F
"Liu, Zixia",M
"Liu, Ziyang",M
"Lively, Charles",M
"Livshits, Ben",M
"Livshits, Ester",F
"Lladó, Catalina M.",F
"Llanos, Diego R.",M
"Llort, Germán",M
"Lloyd, Wes J.",M
"Lloyd, Wyatt",M
"Llull, Qiuyun",F
"Lo, Daniel",M
"Lo, David",M
"Loch, Adrian",M
"Lockwood, Glenn K.",M
"Lofgren, Peter",M
"Lofstead, Jay",M
"Logan, Jeremy",M
"Loghin, Dumitrel",M
"Logozzo, Francesco",M
"Loguinov, Dmitri",M
"Loh, Gabriel H.",M
"Loh, Lay Kuan",F
"Lohman, Guy",M
"Lohmann, Daniel",M
"Lohrke, Heiko",M
"Lohrmann, Erich",M
"Loiseau, Patrick",M
"Lokam, Satya",M
"Lomet, David",M
"Long, Bo",M
"Long, Cheng",M
"Long, Darrell D. E.",M
"Long, Teng",M
"Long, Yun",M
"Longtin, Jon",M
"Lonsdale, Guy",M
"Loo, Boon Thau",M
"Lopes, André",M
"Lopes, Crista",F
"Lopes, Nuno P.",M
"Lopes, Raquel",F
"Lopez, Felipe Llinares",M
"Lopez, Graham",M
"Lopez-Ortiz, Alex",M
"Lorch, Jacob R.",M
"Loryś, Krzysztof",M
"Losa, Giuliano",M
"Losada, Nuria",F
"Lotfi-Kamran, Pejman",M
"Lotker, Zvi",M
"Lotrich, Victor F.",M
"Lou, Yin",M
"Loukides, Grigorios",M
"Loureiro, Antonio García",M
"Louri, Ahmed",M
"Low, Tze-Meng",M
"Lowenthal, David",M
"Lozi, Jean-Pierre",M
"Ltaief, Hatem",M
"Lu, Chang-Tien",M
"Lu, Chun-Ta",M
"Lu, Guohan",M
"Lu, Haokai",M
"Lu, Jiaheng",M
"Lu, Jiahui",F
"Lu, Kai",M
"Lu, Kangjie",M
"Lu, Lanyue",M
"Lu, Lei",M
"Lu, Long",M
"Lu, Shan",F
"Lu, Shengshuo",M
"Lu, Shih-Lien",M
"Lu, Shiyong",M
"Lu, Songwu",M
"Lu, Tao",M
"Lu, Wen-Jie",M
"Lu, Wenyan",M
"Lu, Xiang",M
"Lu, Xiaolu",F
"Lu, Xiaoyi",M
"Lu, Yao",M
"Lu, Yi",M
"Lu, Ying",F
"Lu, Youyou",M
"Lu, Yuanwei",M
"Lu, Yutong",F
"Lu, Zhonghua",F
"Lu, Zhuo",M
"Luan, Zhongzhi",M
"Luca, Stijn",M
"Lucarelli, Giorgio",M
"Lucas, Enrique de",M
"Lucas, Jan",M
"Lucchese, Claudio",M
"Lucey, Patrick",M
"Luchangco, Victor",M
"Lucia, Brandon",M
"Lucke, Kyle",M
"Luckie, Matthew",M
"Lucks, Stefan",M
"Ludwig, Jens",M
"Ludwig, Simone",F
"Ludwig, Thomas",M
"Lugones, Diego",M
"Luhunu, Lechanceux",M
"Lui, John C. S.",M
"Luitjens, Justin",M
"Luizelli, Marcelo Caggiani",M
"Luján, Mikel",M
"Lukefahr, Andrew",M
"Lukman, Jeffrey F.",M
"Lumezanu, Cristian",M
"Lumsdaine, Andrew",M
"Lunardi, Caio",M
"Lunteren, Jan Van",M
"Luo, Cheng",M
"Luo, Feng",M
"Luo, Hao",M
"Luo, Jiebo",M
"Luo, Jun",M
"Luo, Liang",M
"Luo, Meng",F
"Luo, Ping",M
"Luo, Qinyi",F
"Luo, Shangyu",M
"Luo, Tingjin",M
"Luo, Xiaoqing",F
"Luo, Ye",M
"Luo, Yu",M
"Luo, Zhengping",M
"Luo, Zhihong",M
"Lupo, Chris",M
"Lupu, Mihai",F
"Luque, Emilio",M
"Lustig, Daniel",M
"Luszczek, Piotr R.",M
"Lutu, Andra",F
"Lutz, Carsten",M
"Luu, Dan",M
"Lv, Yirong",NA
"Lv, Yuanhua",M
"Lyakh, Dmitry",M
"Lyberis, Spyros",M
"Lyerly, Robert",M
"Lynch, Nancy",F
"Lyu, Michael",M
"Lyubashevsky, Vadim",M
"Lämmel, Ralf",M
"Lèbre, Adrien",M
"Lübbe, Felix Donatus",M
"Ma, Fenglong",F
"Ma, Hao",M
"Ma, Huadong",M
"Ma, Jun",M
"Ma, Kaisheng",M
"Ma, Kwan-Liu",M
"Ma, Lin",M
"Ma, Lingxiao",M
"Ma, Longjie",M
"Ma, Maode",M
"Ma, Richard T. B.",M
"Ma, Ruhui",M
"Ma, Sha",M
"Ma, Shaoping",M
"Ma, Shuai",M
"Ma, Wenjing",M
"Ma, Xiaolong",M
"Ma, Xiaosong",F
"Ma, Xiaoxing",M
"Ma, Yunfei",M
"Ma, Zane",M
"Maarek, Yoelle",F
"Maas, Martin",M
"Maas, Ryan",M
"Maass, Steffen",M
"Macarthur, Patrick I.",M
"Maccabe, Arthur",M
"Macdonald, Craig",M
"Mace, Jonathan",M
"Machado, Joana",F
"Machado, Rui",M
"Machanavajjhala, Ashwin",M
"Machiry, Aravind",M
"Machovec, Dylan",M
"Maciejewski, Anthony",F
"Maciejewski, Tony",F
"Mackean, Gordon",M
"Maclin, Richard",M
"Madden, Elizabeth H.",F
"Madden, Samuel",M
"Madduri, Kamesh",M
"Madeka, Sahil",M
"Madhushan, Achala",M
"Madhusudan, P.",M
"Madhyastha, Harsha V.",M
"Madi, Taous",F
"Madireddy, Sandeep",M
"Madry, Aleksander",M
"Madsen, Magnus",M
"Maeda, Rafael K. V.",M
"Maeda, Toshiyuki",M
"Maeng, Kiwan",M
"Maeng, Seungryoul",M
"Maennel, Olaf",M
"Maffei, Matteo",M
"Maffeis, Sergio",M
"Maffione, Vincenzo",M
"Mafra, João",M
"Magalhaes, Joao",M
"Magdon-Ismail, Malik",M
"Maggi, Federico",M
"Maggio, Martina",F
"Maggiore, Adriana",F
"Maggiore, Giuseppe",M
"Maggs, Bruce",M
"Maghraoui, Kaoutar El",F
"Maglalang, Jordyn",M
"Magnezi, Bar",M
"Magniez, Frederic",M
"Mahadevan, Priya",F
"Mahajan, Divya",F
"Mahajan, Ratul",M
"Mahajan, Yogesh",M
"Mahanti, Aniket",M
"Mahapatra, Rabi",M
"Mahdisoltani, Farzaneh",F
"Maheshwary, Saket",M
"Mahgoub, Ashraf",M
"Mahlke, Scott",M
"Mahmody, Mohammad",M
"Mahmoud, Abdulrahman",M
"Mahmoud, Mostafa",M
"Mahony, Maire",F
"Mai, Luo",M
"Maia, Francisco",M
"Maier, David",M
"Maimon, Tzalik",M
"Maisuradze, Giorgi",M
"Maiterth, Matthias",M
"Maiya, Sanjana",F
"Maj, Petr",M
"Majnemer, David",M
"Majumdar, Abhinandan",M
"Majumdar, Shikharesh",M
"Majumdar, Suryadipta",M
"Majumder, Anirban",M
"Majumder, Pritam",M
"Makarov, Serguei",M
"Makkar, Devavret",M
"Makrani, Hosein Mohammadi",M
"Makrehchi, Masoud",M
"Makreshanski, Darko",M
"Malakar, Preeti",F
"Malas, Tareq",M
"Malavolta, Giulio",M
"Malawski, Maciej",M
"Malek, Sam",M
"Maleki, Saeed",M
"Malicevic, Jasmina",F
"Malik, Abid",M
"Malik, Maria",F
"Malik, Tanu",F
"Malin, Bradley",M
"Malkhi, Dahlia",F
"Malkin, Tal",F
"Malladi, Krishna T.",M
"Mallia, Antonio",M
"Mallmann-Trenn, Frederik",M
"Malony, Allen",M
"Malova, Anna",F
"Malozemoff, Alex J.",M
"Malozemoff, Alex",M
"Maltz, Dave",M
"Maltzahn, Carlos",M
"Malvar, Henrique",M
"Mamitsuka, Hiroshi",M
"Mamoulis, Nikos",M
"Mamouras, Konstantinos",M
"Mamun, Abdullah-Al",M
"Mamun, Sayed Ashraf",M
"Manco, Filipe",M
"Mancuso, Vincenzo",M
"Mandal, Anirban",M
"Mandel, Louis",M
"Mandli, Kyle",M
"Mandros, Panagiotis",M
"Manegold, Stefan",M
"Manerkar, Yatin A.",M
"Mang, Andreas",M
"Mangard, Stefan",M
"Mani, Akshaya",F
"Maniatis, Petros",M
"Mankovski, Serge",M
"Mann, Zoltan",M
"Mannan, Parth",M
"Manne, Bobbie",F
"Manne, Fredrik",M
"Manne, Srilatha",F
"Mannel, Bill",M
"Mannuss, Florian",M
"Manohar, Nathan",M
"Manohar, Rajit",M
"Manolescu, Ioana",F
"Mansinghka, Vikash",M
"Mansky, William",M
"Mansoor, Naseef",M
"Mansouri, Farouk",M
"Mantrach, Amin",M
"Manzanares, Adam",M
"Mao, Bo",M
"Mao, Haiyu",F
"Mao, Hongzi",M
"Mao, Morley Z.",F
"Mao, Z. Morley",F
"Marangozova-Martin, Vania",F
"Marathe, Aniruddha",M
"Marathe, Virendra J.",M
"Marathe, Yashwant",M
"Marawar, Ravi",M
"Marcedone, Antonio",M
"March, William",M
"Marchal, Loris",M
"Marchetti-Spaccamela, Alberto",M
"Marchiori, Massimo",M
"Marcinkowski, Jan",M
"Marco, Antinisca Di",F
"Marco, Gianluca De",M
"Marco, Vicent Sanz",M
"Marcuello, Pedro",M
"Marcum, Christopher",M
"Marcus, Ryan",M
"Mardziel, Piotr",M
"Marending, Florian",M
"Margalef, Tomas",M
"Margara, Alessandrto",M
"Margaritov, Artemiy",M
"Margerm, Steven",M
"Margolis, Dan",M
"Marian, Tudor",M
"Mariani, Giovanni",M
"Mariconti, Enrico",M
"Marin, Andrea",M
"Marin, Mauricio",M
"Marina, Mahesh K.",M
"Marinescu, Paul Dan",M
"Marinos, Ilias",M
"Marion, Jean-Yves",M
"Markettos, A. Theodore",M
"Markidis, Stefano",M
"Markl, Volker",M
"Markomanolis, George S.",M
"Markopoulou, Athina",F
"Markov, Ilya",M
"Markov, Mikhail",M
"Markov, Yarik",M
"Marks, Benjamin",M
"Marozzo, Fabrizio",M
"Marques, Osni",M
"Marquez, Andres",M
"Marr, Stefan",M
"Marroquin, Renato",M
"Mars, Jason",M
"Marsan, Marco Ajmone",M
"Marshall, Brandeis",F
"Marti, Jonathan",M
"Martin, Maria J.",F
"Martin, Paul",M
"Martin, Sergio",M
"Martin, Vincentius",M
"Martineau, Matt",M
"Martinenghi, Davide",M
"Martinez, Alejandro",M
"Martinez, Ashlie",F
"Martinovic, Ivan",M
"Martins, Francisco",M
"Martins, Pedro",M
"Martins, Ruben",M
"Martonosi, Margaret",F
"Martorell, Xavier",M
"Martín, María J.",F
"Martínez, Carmen",F
"Martínez, José F.",M
"Maruyama, Naoya",M
"Marwaha, Sajal",M
"Marx, Alexander",M
"Mashayekhi, Omid",M
"Mashayekhy, Lena",F
"Mashtizadeh, Ali Jose",M
"Masood, Salman",M
"Mass, Yosi",M
"Masseglia, Florent",M
"Massengill, Todd",M
"Massoulié, Laurent",M
"Mast, Kai",M
"Maste, J. Edward",M
"Matam, Kiran Kumar",M
"Matania, Naor",M
"Mathioudakis, Michael",M
"Mathur, Abhishek",F
"Mathur, Umang",M
"Mathuriya, Amrita",F
"Mathà, Roland",M
"Matic, Srdjan",M
"Matos, David R.",M
"Matri, Pierre",M
"Matsuoka, Satoshi",M
"Matsutani, Hiroki",M
"Matthews, Devin",M
"Matthews, Opeoluwa",M
"Mattson, Tim",M
"Mattson, Timothy G.",M
"Matveev, Alexander",M
"Matwin, Stan",M
"Matyas, Vashek",M
"Mauras, Simon",M
"Maurer, Luke",M
"Mauri, Andrea",M
"Maurice, Clementine",F
"Maurice, Clémentine",F
"Maus, Yannic",M
"Mautz, Dominik",M
"Mavlyutov, Ruslan",M
"Mavroudis, Vasilios",M
"Mawer, John",M
"Mawhirter, Daniel",M
"Maxwell, David",M
"May, David",M
"Mayag, Brice",M
"Mayberry, Travis",M
"Mayer, Ruben",M
"Mayer, Tyler",M
"Mazieres, David",M
"Mazinanian, Davood",M
"Mazouz, Abdelhafid",M
"Mazumdar, Amrita",F
"Mazumdar, Arya",M
"Mazurek, Michelle L.",F
"McFarlin, Daniel S.",M
"McPadden, Adam",M
"Mcauley, Julian",M
"Mccallum, Andrew",M
"Mccallum, Emily",F
"Mccann, Julie",F
"Mccauley, Samuel",M
"Mccormick, Patrick",M
"Mccorry, Patrick",M
"Mccoy, Damon",M
"Mccreadie, Richard",M
"Mccune, Jonathan",M
"Mcdaniel, Patrick",M
"Mcdermott, Michael",M
"Mcdoniel, William",M
"Mcgregor, Andrew",M
"Mcguinness, Rob",M
"Mcguire, Russell W.",M
"Mchenry, Kenton",M
"Mcintosh, Shane",M
"Mcintosh, Suzanne K.",F
"Mcintosh-Smith, Simon",M
"Mckee, Sally",F
"Mckenney, Paul E.",M
"Mckinley, Kathryn S.",F
"Mckusick, Marshall Kirk",M
"Mclaren, Moray",M
"Mclean, Matt",M
"Mcmahan, H. Brendan",M
"Mcmahan, Joseph",M
"Mcpadden, Adam J.",M
"Md, Vasimuddin",M
"Mecca, Giansalvatore",M
"Mechtri, Marouen",M
"Medard, Muriel",F
"Medjedovic, Dzejla",F
"Meehan, John",M
"Mehdi, Syed Akbar",M
"Mehl, Miriam",F
"Mehrabian, Abbas",M
"Mehrabian, Armin",M
"Mehrotra, Rishabh",M
"Mehta, Kshitij",M
"Mehta, Parmita",F
"Mehta, Sameep",M
"Mehta, Vishal",M
"Mei, Alessandro",M
"Mei, Charlie",M
"Mei, Fei",M
"Mei, Gang",M
"Mei, Qiaozhu",M
"Mei, Tao",M
"Meij, Edgar",M
"Meiklejohn, Sarah",F
"Meira, Wagner",M
"Meirovitch, Yaron",M
"Melhem, Rami",M
"Meliou, Alexandra",F
"Mellette, William M.",M
"Mellia, Marco",M
"Mellor-Crummey, John",M
"Melnik, Sergey",M
"Melo, Alba Cristina Magalhaes Alves De",F
"Melucci, Massimo",M
"Memaripour, Amirsaman",M
"Memon, Nasir",M
"Menache, Ishai",M
"Menasalvas, Ernestina",F
"Menasce, Daniel",M
"Menasché, Daniel Sadoc",M
"Menaud, Jean-Marc",M
"Mendelson, Avi",M
"Mendelson, Gal",M
"Mendes, Jose",M
"Mendizabal, Odorico M.",M
"Mendonca, Fernando",M
"Mendoza, Nathaniel",M
"Meneghetti, Niccolo’",M
"Menendez, David",M
"Meneveau, Charles",M
"Meng, Dan",M
"Meng, Dongyu",M
"Meng, Fanjing",F
"Meng, Jiayuan",M
"Meng, Jinghan",F
"Meng, Kewen",M
"Meng, Pingfan",M
"Meng, Weiyi",M
"Meng, Xiaohua",M
"Mengshoel, Ole",M
"Menon, Prashanth",M
"Menon, Sudhir",M
"Menth, Michael",M
"Meo, Michela",F
"Meo, Rosa",F
"Mercadal, Estanislao",M
"Merchant, Arif",M
"Mercier, Guillaume",M
"Mercier, Hugues",M
"Merkel, Martin",M
"Mernik, Marjan",M
"Merseguer, José",M
"Merten, Dirk",M
"Mertoguno, Sukarno",M
"Merwe, Jacobus Van Der",M
"Merwe, Thyla Van Der",F
"Messer, Bronson",M
"Meswani, Mitesh R.",M
"Metter, Jonathan",M
"Metzger, Andreas",M
"Metzler, Bernard",M
"Metzler, Donald",M
"Meuter, Wolfgang De",M
"Meyer, Dave",M
"Meyer, Folker",M
"Meyer, Hugo",F
"Meyer, Philipp J.",M
"Meyerhenke, Henning",M
"Meyers, Bart",M
"Mezini, Mira",F
"Mhamdi, El Mahdi El",M
"Mhembere, Disa",M
"Mi, Ningfang",F
"Mi, Xianghang",M
"Miao, Hongyu",M
"Miao, Rui",M
"Miao, Youshan",M
"Miao, Zhengjie",M
"Micali, Silvio",M
"Michael, Ellis",M
"Michael, Nicolas",M
"Michalewicz, Marek",M
"Michaud, Pierre",M
"Michel, Sebastian",M
"Michelogiannakis, George",M
"Michelogiannakis, Georgios",M
"Michiardi, Pietro",M
"Michielsen, Kristel",F
"Mickelson, Alan",M
"Mickens, James",M
"Midkiff, Samuel",M
"Mierlo, Simon Van",M
"Miers, Charles Christian",M
"Miers, Ian",M
"Miettinen, Pauli",M
"Miftakhutdinov, Rustam",M
"Might, Matthew",M
"Miguel, Joshua San",M
"Mikhalev, Aleksandr",M
"Miklau, Gerome",M
"Milani, Alessia",F
"Milani, Andrea",M
"Milanova, Ana",F
"Milburn, Alyssa",F
"Milder, Peter",M
"Milic, Ugljesa",M
"Milis, Ioannis",M
"Miller, Andrew",M
"Miller, Ethan L.",M
"Miller, Heather",F
"Miller, Kieran",M
"Miller, Renee J.",F
"Miller, Ross",M
"Miller, Timothy N.",M
"Miller, Vance",M
"Mills, Richard",M
"Millstein, Todd",M
"Milo, Tova",F
"Milojicic, Dejan",M
"Min, Changwoo",M
"Min, Geyong",M
"Min, Misun",F
"Min, Seung Won",M
"Minami, Kazuo",M
"Minaud, Brice",M
"Minervini, Pasquale",M
"Ming, Jiang",M
"Ming, Jingci",M
"Mininni, Pablo",M
"Minkenberg, Cyriel",M
"Minkin, Marina",F
"Mintz, Tiffany M.",F
"Minyard, Tommy",M
"Miramirkhani, Najmeh",F
"Miranda, Alberto",M
"Mirandola, Raffaela",F
"Mironov, Ilya",M
"Mironov, Vladimir A.",M
"Mirrokni, Vahab",M
"Mirsadeghi, Seyed Hessamedin",M
"Mirzadeh, Nooshin",F
"Mirzasoleiman, Baharan",F
"Misailovic, Sasa",M
"Mishra, Ankit",M
"Mishra, Asit",M
"Mishra, Debadatta",M
"Mishra, Nikita",F
"Mislove, Alan",M
"Misra, Pulkit A.",M
"Misra, Sachet",M
"Misra, Sanchit",M
"Misra, Vishal",M
"Mitchell, John Darby",M
"Mitliagkas, Ioannis",M
"Mitra, Bhaskar",M
"Mitra, Mandar",M
"Mitra, Prasenjit",M
"Mitra, Sayantan",M
"Mitra, Subrata",M
"Mitra, Tanushree",F
"Mittal, Prateek",M
"Mittal, Tanuj",M
"Mittermayr, Robert",M
"Mitzenmacher, Michael",M
"Miyake, Yohei",M
"Mladenic, Dunja",F
"Mladenov, Vladislav",M
"Moatti, Yosef",M
"Modarressi, Mehdi",M
"Modiano, Eytan",M
"Moer, Mark Van",M
"Moerkotte, Guido",M
"Moffat, Alistair",M
"Mogan, Gheorghe",M
"Mogul, Jeffrey",M
"Mohamed, Thanvir",M
"Mohammed, Osama",M
"Mohan, C.",M
"Mohan, Jayashree",F
"Moharrer, Armin",M
"Mohassel, Payman",F
"Mohomed, Iqbal",M
"Mohror, Kathryn",F
"Mokbel, Mohamed",M
"Mokhtar, Mostafa",M
"Mokhtar, Sonia Ben",F
"Mokhtari, Reza",M
"Molka, Daniel",M
"Molla, Anisur",M
"Mollah, Md Atiqul",M
"Moller, Anders",M
"Mommessin, Clément",M
"Monath, Nicholas",M
"Monemizadeh, Morteza",M
"Monet, Mikael",M
"Monnet, Sébastien",M
"Monreale, Anna",F
"Monroe, Laura",F
"Monrose, Fabian",M
"Monti, Antonello",M
"Montresor, Alberto",M
"Moody, Adam",M
"Moon, Bongki",M
